id,x_tol_m,x_dot_tol_mps,theta_tol_rad,theta_dot_tol_rps,q_theta_over_x,q_theta_dot_over_x_dot,r_scale,q,r,survival_s,max_cart_m,max_theta_deg,avg_abs_u,score,success
112,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,0.5,"[4.0, 1.0, 11.11111111111111, 0.25]",0.05,400.0,1.6204947233200073,36.801475524902344,24.908782958984375,397.70648193359375,True
113,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,0.7,"[4.0, 1.0, 11.11111111111111, 0.25]",0.06999999999999999,400.0,1.8063335418701172,40.347049713134766,24.686643600463867,397.5492858886719,True
114,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,0.9,"[4.0, 1.0, 11.11111111111111, 0.25]",0.09000000000000001,400.0,1.9405491352081299,43.01722717285156,24.822534561157227,397.4246826171875,True
115,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,1.1,"[4.0, 1.0, 11.11111111111111, 0.25]",0.11000000000000001,400.0,2.060539960861206,44.93156433105469,25.046451568603516,397.3197021484375,True
116,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,1.3,"[4.0, 1.0, 11.11111111111111, 0.25]",0.13,79.22000122070312,2.156188726425171,46.435791015625,25.227933883666992,76.45635223388672,False
117,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,1.5,"[4.0, 1.0, 11.11111111111111, 0.25]",0.15000000000000002,45.18000030517578,2.249533176422119,47.58201599121094,25.37636947631836,42.34230041503906,False
118,0.5,1.0,0.3,2.0,2.7777777777777777,0.25,1.8,"[4.0, 1.0, 11.11111111111111, 0.25]",0.18000000000000002,9.279999732971191,2.3660755157470703,49.35833740234375,25.549524307250977,6.34330940246582,False
119,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,0.5,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.05,400.0,1.6271443367004395,36.98054122924805,24.95378875732422,397.69818115234375,True
120,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,0.7,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.06999999999999999,400.0,1.8132085800170898,40.502952575683594,24.72250747680664,397.5416564941406,True
121,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,0.9,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.09000000000000001,400.0,1.946986198425293,43.170570373535156,24.841764450073242,397.4178771972656,True
122,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,1.1,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.11000000000000001,209.0800018310547,2.0663723945617676,45.08039093017578,25.0654296875,206.3932342529297,False
123,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,1.3,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.13,79.22000122070312,2.1618826389312744,46.5787353515625,25.24639320373535,76.4500961303711,False
124,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,1.5,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.15000000000000002,9.300000190734863,2.253749370574951,47.7194709777832,25.394577026367188,6.456898212432861,False
125,0.5,1.0,0.3,2.8,2.7777777777777777,0.1275510204081633,1.8,"[4.0, 1.0, 11.11111111111111, 0.1275510204081633]",0.18000000000000002,9.279999732971191,2.370241165161133,49.45418167114258,25.566965103149414,6.338786602020264,False
126,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,0.5,"[4.0, 1.0, 8.163265306122451, 4.0]",0.05,400.0,1.4500352144241333,32.657371520996094,23.891115188598633,397.9051208496094,True
127,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,0.7,"[4.0, 1.0, 8.163265306122451, 4.0]",0.06999999999999999,400.0,1.6435312032699585,36.3271598815918,24.0534610748291,397.7300720214844,True
128,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,0.9,"[4.0, 1.0, 8.163265306122451, 4.0]",0.09000000000000001,400.0,1.800675868988037,39.080326080322266,24.328699111938477,397.58819580078125,True
129,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,1.1,"[4.0, 1.0, 8.163265306122451, 4.0]",0.11000000000000001,400.0,1.9321998357772827,41.39488983154297,24.554779052734375,397.4693603515625,True
130,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,1.3,"[4.0, 1.0, 8.163265306122451, 4.0]",0.13,400.0,2.0424985885620117,43.246620178222656,24.74140739440918,397.37158203125,True
131,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,1.5,"[4.0, 1.0, 8.163265306122451, 4.0]",0.15000000000000002,400.0,2.13546085357666,44.831851959228516,24.897546768188477,397.2887268066406,True
132,0.5,1.0,0.35,0.5,2.0408163265306127,4.0,1.8,"[4.0, 1.0, 8.163265306122451, 4.0]",0.18000000000000002,67.70999908447266,2.2530062198638916,46.913047790527344,25.08475112915039,64.89269256591797,False
133,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,0.5,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.05,400.0,1.537246584892273,34.67905044555664,24.348512649536133,397.8073425292969,True
134,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,0.7,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.06999999999999999,400.0,1.7200298309326172,38.38364028930664,24.300806045532227,397.6432800292969,True
135,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,0.9,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.09000000000000001,400.0,1.8690282106399536,41.074302673339844,24.58045768737793,397.506591796875,True
136,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,1.1,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.11000000000000001,400.0,1.9918458461761475,43.037506103515625,24.807802200317383,397.39910888671875,True
137,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,1.3,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.13,400.0,2.103609085083008,44.706180572509766,24.993282318115234,397.30426025390625,True
138,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,1.5,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.15000000000000002,79.2300033569336,2.1971821784973145,46.27334976196289,25.145843505859375,76.45156860351562,False
139,0.5,1.0,0.35,0.7,2.0408163265306127,2.0408163265306127,1.8,"[4.0, 1.0, 8.163265306122451, 2.0408163265306127]",0.18000000000000002,45.16999816894531,2.31429386138916,48.17349624633789,25.326723098754883,42.289581298828125,False
140,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,0.5,"[4.0, 1.0, 8.163265306122451, 1.0]",0.05,400.0,1.5895768404006958,35.912879943847656,24.6531982421875,397.7473449707031,True
141,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,0.7,"[4.0, 1.0, 8.163265306122451, 1.0]",0.06999999999999999,400.0,1.7742626667022705,39.59798049926758,24.479450225830078,397.5865173339844,True
142,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,0.9,"[4.0, 1.0, 8.163265306122451, 1.0]",0.09000000000000001,400.0,1.9148387908935547,42.276573181152344,24.729616165161133,397.4551696777344,True
143,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,1.1,"[4.0, 1.0, 8.163265306122451, 1.0]",0.11000000000000001,400.0,2.0340566635131836,44.208858489990234,24.955760955810547,397.35009765625,True
144,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,1.3,"[4.0, 1.0, 8.163265306122451, 1.0]",0.13,79.2300033569336,2.1376726627349854,45.74189758300781,25.139415740966797,76.49214172363281,False
145,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,1.5,"[4.0, 1.0, 8.163265306122451, 1.0]",0.15000000000000002,45.189998626708984,2.2319157123565674,47.081809997558594,25.289644241333008,42.373714447021484,False
146,0.5,1.0,0.35,1.0,2.0408163265306127,1.0,1.8,"[4.0, 1.0, 8.163265306122451, 1.0]",0.18000000000000002,9.300000190734863,2.348550319671631,48.918968200683594,25.466270446777344,6.383357524871826,False
147,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,0.5,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.05,400.0,1.615538477897644,36.59990692138672,24.816770553588867,397.7157287597656,True
148,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,0.7,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.06999999999999999,400.0,1.8011175394058228,40.20279312133789,24.61244773864746,397.5570068359375,True
149,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,0.9,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.09000000000000001,400.0,1.9373321533203125,42.872962951660156,24.803974151611328,397.4297790527344,True
150,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,1.1,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.11000000000000001,400.0,2.056957721710205,44.78873825073242,25.029293060302734,397.3248596191406,True
151,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,1.3,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.13,79.22000122070312,2.154078483581543,46.300025939941406,25.21150016784668,76.46060943603516,False
152,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,1.5,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.15000000000000002,45.18000030517578,2.248680353164673,47.47282028198242,25.360836029052734,42.34537887573242,False
153,0.5,1.0,0.35,1.4,2.0408163265306127,0.5102040816326532,1.8,"[4.0, 1.0, 8.163265306122451, 0.5102040816326532]",0.18000000000000002,9.289999961853027,2.365095376968384,49.29825210571289,25.534820556640625,6.355443000793457,False
154,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,0.5,"[4.0, 1.0, 8.163265306122451, 0.25]",0.05,400.0,1.6296961307525635,36.97806930541992,24.909931182861328,397.69830322265625,True
155,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,0.7,"[4.0, 1.0, 8.163265306122451, 0.25]",0.06999999999999999,400.0,1.8157494068145752,40.533409118652344,24.687026977539062,397.5408630371094,True
156,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,0.9,"[4.0, 1.0, 8.163265306122451, 0.25]",0.09000000000000001,400.0,1.949534296989441,43.19828414916992,24.84469223022461,397.41595458984375,True
157,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,1.1,"[4.0, 1.0, 8.163265306122451, 0.25]",0.11000000000000001,209.0800018310547,2.069380283355713,45.104515075683594,25.0694580078125,206.39114379882812,False
158,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,1.3,"[4.0, 1.0, 8.163265306122451, 0.25]",0.13,79.22000122070312,2.1648168563842773,46.60343551635742,25.250959396362305,76.447998046875,False
159,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,1.5,"[4.0, 1.0, 8.163265306122451, 0.25]",0.15000000000000002,9.300000190734863,2.2576961517333984,47.74034881591797,25.399394989013672,6.4543633460998535,False
160,0.5,1.0,0.35,2.0,2.0408163265306127,0.25,1.8,"[4.0, 1.0, 8.163265306122451, 0.25]",0.18000000000000002,9.279999732971191,2.3739960193634033,49.50248336791992,25.571964263916016,6.335792541503906,False
161,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,0.5,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.05,400.0,1.6364482641220093,37.159332275390625,24.955360412597656,397.6899108886719,True
162,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,0.7,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.06999999999999999,400.0,1.8227252960205078,40.69131851196289,24.72307586669922,397.5331115722656,True
163,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,0.9,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.09000000000000001,400.0,1.9564110040664673,43.35347366333008,24.864015579223633,397.4088134765625,True
164,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,1.1,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.11000000000000001,209.0800018310547,2.0752923488616943,45.255027770996094,25.08838653564453,206.3845977783203,False
165,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,1.3,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.13,79.20999908447266,2.1705825328826904,46.747928619384766,25.26960563659668,76.4316635131836,False
166,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,1.5,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.15000000000000002,9.300000190734863,2.261965274810791,47.879207611083984,25.417675018310547,6.4489030838012695,False
167,0.5,1.0,0.35,2.8,2.0408163265306127,0.1275510204081633,1.8,"[4.0, 1.0, 8.163265306122451, 0.1275510204081633]",0.18000000000000002,9.279999732971191,2.3782105445861816,49.599246978759766,25.58949089050293,6.331225395202637,False
168,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,0.5,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.05,400.0,1.455810308456421,32.77033615112305,23.88833236694336,397.9000549316406,True
169,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,0.7,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.06999999999999999,400.0,1.6492947340011597,36.4443473815918,24.06589698791504,397.7244873046875,True
170,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,0.9,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.09000000000000001,400.0,1.8064298629760742,39.18804931640625,24.342790603637695,397.5827331542969,True
171,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,1.1,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.11000000000000001,400.0,1.9380496740341187,41.50267791748047,24.569276809692383,397.4638366699219,True
172,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,1.3,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.13,400.0,2.04834246635437,43.3530387878418,24.756532669067383,397.3660583496094,True
173,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,1.5,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.15000000000000002,400.0,2.141279458999634,44.93817138671875,24.91280174255371,397.283203125,True
174,0.5,1.0,0.42,0.5,1.4172335600907031,4.0,1.8,"[4.0, 1.0, 5.6689342403628125, 4.0]",0.18000000000000002,67.70999908447266,2.258676052093506,47.017974853515625,25.099681854248047,64.8873062133789,False
175,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,0.5,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.05,400.0,1.5439950227737427,34.81290054321289,24.34700584411621,397.80133056640625,True
176,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,0.7,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.06999999999999999,400.0,1.7269821166992188,38.5208854675293,24.315719604492188,397.6366271972656,True
177,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,0.9,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.09000000000000001,400.0,1.875833511352539,41.20846176147461,24.596952438354492,397.5,True
178,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,1.1,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.11000000000000001,400.0,1.998432993888855,43.169471740722656,24.824987411499023,397.39263916015625,True
179,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,1.3,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.13,400.0,2.1100659370422363,44.82542419433594,25.010700225830078,397.2981262207031,True
180,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,1.5,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.15000000000000002,79.2300033569336,2.2035531997680664,46.3908576965332,25.163082122802734,76.44551849365234,False
181,0.5,1.0,0.42,0.7,1.4172335600907031,2.0408163265306127,1.8,"[4.0, 1.0, 5.6689342403628125, 2.0408163265306127]",0.18000000000000002,45.16999816894531,2.320504665374756,48.28813934326172,25.343687057495117,42.28367233276367,False
182,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,0.5,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.05,400.0,1.5969752073287964,36.05354690551758,24.65320587158203,397.7408447265625,True
183,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,0.7,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.06999999999999999,400.0,1.7818471193313599,39.74785614013672,24.4788875579834,397.5797424316406,True
184,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,0.9,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.09000000000000001,400.0,1.922167420387268,42.42247772216797,24.747480392456055,397.4480285644531,True
185,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,1.1,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.11000000000000001,400.0,2.041243553161621,44.34849548339844,24.97442054748535,397.3431701660156,True
186,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,1.3,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.13,79.2300033569336,2.1444902420043945,45.87764358520508,25.15819549560547,76.48546600341797,False
187,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,1.5,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.15000000000000002,45.189998626708984,2.238632917404175,47.205928802490234,25.308286666870117,42.36731719970703,False
188,0.5,1.0,0.42,1.0,1.4172335600907031,1.0,1.8,"[4.0, 1.0, 5.6689342403628125, 1.0]",0.18000000000000002,9.289999961853027,2.3550796508789062,49.03753662109375,25.484424591064453,6.3671770095825195,False
189,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,0.5,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.05,400.0,1.62326979637146,36.74766159057617,24.81759262084961,397.7088623046875,True
190,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,0.7,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.06999999999999999,400.0,1.8090264797210693,40.359169006347656,24.612409591674805,397.5499267578125,True
191,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,0.9,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.09000000000000001,400.0,1.94492506980896,43.0248908996582,24.822511672973633,397.4223327636719,True
192,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,1.1,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.11000000000000001,400.0,2.0643975734710693,44.93385314941406,25.048551559448242,397.3176574707031,True
193,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,1.3,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.13,79.22000122070312,2.161072015762329,46.44075012207031,25.231199264526367,76.4537124633789,False
194,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,1.5,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.15000000000000002,45.18000030517578,2.2555737495422363,47.60023498535156,25.380094528198242,42.33880615234375,False
195,0.5,1.0,0.42,1.4,1.4172335600907031,0.5102040816326532,1.8,"[4.0, 1.0, 5.6689342403628125, 0.5102040816326532]",0.18000000000000002,9.279999732971191,2.3717799186706543,49.41984939575195,25.553421020507812,6.339109897613525,False
196,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,0.5,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.05,400.0,1.6376123428344727,37.129798889160156,24.91119384765625,397.6912536621094,True
197,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,0.7,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.06999999999999999,400.0,1.8238375186920166,40.693389892578125,24.687299728393555,397.5335693359375,True
198,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,0.9,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.09000000000000001,400.0,1.9574764966964722,43.35353469848633,24.863618850708008,397.4082946777344,True
199,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,1.1,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.11000000000000001,209.0800018310547,2.076960325241089,45.25267791748047,25.089025497436523,206.3837890625,False
200,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,1.3,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.13,79.20999908447266,2.1722054481506348,46.746910095214844,25.270801544189453,76.43083190917969,False
201,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,1.5,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.15000000000000002,9.300000190734863,2.264683485031128,47.87575912475586,25.4189395904541,6.447575569152832,False
202,0.5,1.0,0.42,2.0,1.4172335600907031,0.25,1.8,"[4.0, 1.0, 5.6689342403628125, 0.25]",0.18000000000000002,9.279999732971191,2.380767822265625,49.62571716308594,25.590974807739258,6.329372406005859,False
203,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,0.5,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.05,400.0,1.6444512605667114,37.31298065185547,24.956777572631836,397.68280029296875,True
204,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,0.7,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.06999999999999999,400.0,1.830899715423584,40.8530158996582,24.723548889160156,397.52581787109375,True
205,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,0.9,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.09000000000000001,400.0,1.964498519897461,43.51033020019531,24.883201599121094,397.40106201171875,True
206,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,1.1,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.11000000000000001,149.1699981689453,2.0829360485076904,45.4046516418457,25.108354568481445,146.46717834472656,False
207,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,1.3,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.13,79.20999908447266,2.178032159805298,46.892723083496094,25.289833068847656,76.42443084716797,False
208,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,1.5,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.15000000000000002,9.289999961853027,2.2689971923828125,48.015804290771484,25.43768310546875,6.43205451965332,False
209,0.5,1.0,0.42,2.8,1.4172335600907031,0.1275510204081633,1.8,"[4.0, 1.0, 5.6689342403628125, 0.1275510204081633]",0.18000000000000002,9.279999732971191,2.3850245475769043,49.72325897216797,25.608779907226562,6.324758529663086,False
210,0.5,1.0,0.5,0.5,1.0,4.0,0.5,"[4.0, 1.0, 4.0, 4.0]",0.05,400.0,1.4597158432006836,32.84667205810547,23.886425018310547,397.8966369628906,True
211,0.5,1.0,0.5,0.5,1.0,4.0,0.7,"[4.0, 1.0, 4.0, 4.0]",0.06999999999999999,400.0,1.653190016746521,36.523475646972656,24.074312210083008,397.720703125,True
212,0.5,1.0,0.5,0.5,1.0,4.0,0.9,"[4.0, 1.0, 4.0, 4.0]",0.09000000000000001,400.0,1.8103142976760864,39.26078414916992,24.3520565032959,397.5790710449219,True
213,0.5,1.0,0.5,0.5,1.0,4.0,1.1,"[4.0, 1.0, 4.0, 4.0]",0.11000000000000001,400.0,1.9419982433319092,41.57540512084961,24.57952117919922,397.4600830078125,True
214,0.5,1.0,0.5,0.5,1.0,4.0,1.3,"[4.0, 1.0, 4.0, 4.0]",0.13,400.0,2.0522851943969727,43.42481231689453,24.766773223876953,397.3623352050781,True
215,0.5,1.0,0.5,0.5,1.0,4.0,1.5,"[4.0, 1.0, 4.0, 4.0]",0.15000000000000002,115.13999938964844,2.145202875137329,45.00983810424805,24.922998428344727,112.41950988769531,False
216,0.5,1.0,0.5,0.5,1.0,4.0,1.8,"[4.0, 1.0, 4.0, 4.0]",0.18000000000000002,67.69999694824219,2.262495756149292,47.08868408203125,25.1097354888916,64.87368774414062,False
217,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,0.5,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.05,400.0,1.5485620498657227,34.9034423828125,24.34625816345215,397.7972717285156,True
218,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,0.7,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.06999999999999999,400.0,1.7316826581954956,38.61365509033203,24.325681686401367,397.6321105957031,True
219,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,0.9,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.09000000000000001,400.0,1.8804314136505127,41.299072265625,24.608013153076172,397.49554443359375,True
220,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,1.1,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.11000000000000001,400.0,2.0029444694519043,43.258541107177734,24.836502075195312,397.3882751464844,True
221,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,1.3,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.13,400.0,2.1144235134124756,44.90650177001953,25.022335052490234,397.2939758300781,True
222,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,1.5,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.15000000000000002,79.2300033569336,2.2078540325164795,46.470123291015625,25.174753189086914,76.4414291381836,False
223,0.5,1.0,0.5,0.7,1.0,2.0408163265306127,1.8,"[4.0, 1.0, 4.0, 2.0408163265306127]",0.18000000000000002,45.16999816894531,2.324690103530884,48.36539840698242,25.35493278503418,42.27969741821289,False
224,0.5,1.0,0.5,1.0,1.0,1.0,0.5,"[4.0, 1.0, 4.0, 1.0]",0.05,400.0,1.601986289024353,36.14875793457031,24.653087615966797,397.7364501953125,True
225,0.5,1.0,0.5,1.0,1.0,1.0,0.7,"[4.0, 1.0, 4.0, 1.0]",0.06999999999999999,400.0,1.786979079246521,39.849220275878906,24.478464126586914,397.5751647949219,True
226,0.5,1.0,0.5,1.0,1.0,1.0,0.9,"[4.0, 1.0, 4.0, 1.0]",0.09000000000000001,400.0,1.9271210432052612,42.52107238769531,24.75960922241211,397.4432067871094,True
227,0.5,1.0,0.5,1.0,1.0,1.0,1.1,"[4.0, 1.0, 4.0, 1.0]",0.11000000000000001,400.0,2.0460989475250244,44.444129943847656,24.986907958984375,397.3384704589844,True
